,smiles,Anti_Aging_Prob,AIC_Prob1,CS_Prob1,DNS_Prob1,EA_Prob1,GI_Prob1,LP_Prob1,MD_Prob1,SCE_Prob1,TA_Prob1
142,CN(CC=O)C(=N)N=C(N)N,0.4752206265116935,0.0854484308469833,0.16683636021597079,0.0016671057791215946,0.0012384921143297803,0.0,0.8237515182576478,0.002960421,0.4922,0.954
143,CN(C)C(=N)N=C(N=N)N=O,0.47170671556745364,0.01199783582076115,0.1487833888327526,0.0026657817283712577,0.006274241036196504,0.0,0.8677857558576713,0.3901368,0.2004,0.768
144,CN(C)C(=N)N=C(N)NNO,0.4683853287439222,0.05986287495153912,0.11392966711652519,0.0013086331735398416,0.005143133393945992,0.0,0.8934538461231091,0.01916753,0.522,0.928
145,CN(C=O)C(=N)N=C(N)N=O,0.4671305008759964,0.21769694613593063,0.11377170082814352,0.007462175136624816,0.0031338900451119687,0.0,0.8589645383194303,0.06918591,0.3066,0.782
146,CN(CO)C(=N)N=C(N)N=N,0.46505588815436477,0.004701495928703702,0.12759037380754182,0.001693394414638505,0.004709102096899533,0.0,0.9179173034510839,0.008468375,0.553,0.924
147,CCN(C)C(=N)N=C(N)NC,0.45594161000206784,0.007061811282023009,0.07659102629852028,0.0005488485110636005,0.01189291844590554,0.0,0.9448418427518424,0.029345727,0.2856,0.97
148,CN(C=CO)C(=N)N=C(N)N,0.4529622675532837,0.07366474947286233,0.10693573086243136,6.135658857840283e-05,0.005215238606906546,0.0,0.9220785002312843,0.0012250855,0.5696,0.894
149,C=NC(N)=NC(=NN)N(C)C,0.4513022377676327,0.08703581452749234,0.08414970396582692,0.002477636323514585,0.003883676944436951,0.0,0.8893204999209333,0.023318851,0.4112,0.816
150,CCN(C)C(=N)N=C(N)N=N,0.450677139289948,0.0044293156165425614,0.10416503943174554,0.0007123005382532998,0.009558235377083757,0.0,0.9381216706861522,0.00788564,0.3092,0.934
151,CN(C)C(=N)N=C(N)NCO,0.4434427017124478,0.013224470564557583,0.11068922825031127,0.0019256641343367166,0.0030564068166643644,0.009259259259259259,0.8435856089380147,0.010859578,0.5848,0.968
152,CN(C)C(=N)N=C(N)N=C=N,0.44008858582088145,0.018561429766835835,0.11429761545997902,0.0035471651399517456,0.10235288447944546,0.0,0.8865649141993772,0.23359819,0.3042,0.966
153,CN(C)C(N=C(N)N=N)=NN,0.4381222529516066,0.10192392508492142,0.09377651061297554,0.0031962488297354505,0.006137990953289587,0.0,0.867238962380484,0.028308677,0.4308,0.886
154,CN(C)C(N=C(N)N)=NNN,0.4280908028203353,0.20201210872155487,0.24753878405081686,0.0015330488417910108,0.017126114670910332,0.0,0.7190608859829156,0.002023892,0.5512,0.936
155,N=C(N=C(N)N)N(CN)CO,0.4262679614150814,0.1016931827154291,0.24059243308659062,0.0009888311764706065,0.005541955656318927,0.018518518518518517,0.657016575085215,0.0077934787,0.5942,0.866
156,CN(C)C(=N)N=C(NN)NO,0.4246210537851792,0.023675247355958478,0.11787609113817316,0.0025024290753216053,0.02143616396274499,0.0,0.8052968306741936,0.15820186,0.3744,0.91
157,CN(C(=N)N=C(N)N)C(N)=O,0.4243189309626539,0.053207937245409745,0.15058817193429413,0.0005058027318043638,0.003019378753430629,0.0,0.6328451882657163,0.00687156,0.5952,0.82
158,CN(C(=N)O)C(=N)N=C(N)N,0.4243189309626539,0.053207937245409745,0.15058817193429413,0.0005058027318043638,0.003019378753430629,0.0,0.6328451882657163,0.00687156,0.5952,0.82
159,CN(C)C(=N)N=C(N=O)NO,0.4228657642030963,0.12346714628655547,0.07532391540750687,0.004134408058799606,0.00550514291872873,0.0,0.70510421575576,0.3329566,0.3638,0.84
160,CNC(=NC(=N)N(C)C)NO,0.41983586954824625,0.016575546259797933,0.13885834070943737,0.0007564624582444747,0.009740854238389385,0.0,0.8480409055437771,0.06535852,0.4484,0.886
161,CN(C)C(=N)N=C(N)N(C)O,0.4180629720063351,0.2905271394847948,0.12730575978488212,0.005516414804676639,0.003722604043324967,0.0,0.7014791433096512,0.039076816,0.4746,0.87
162,CCN(CN)C(=N)N=C(N)N,0.4138457251025081,0.024361013754355204,0.13037315570714197,0.0008511931656098726,0.002784206066728484,0.0,0.8734149635697466,0.0008159645,0.5496,0.942
163,CN=C(N=C(N)N)N(C)CN,0.4137870239625483,0.024122555420348486,0.15247173635368366,0.0012879491242246098,0.0036753301740653993,0.009259259259259259,0.721818259082557,0.002728084,0.581,0.896
164,CN(C)C(N=C(N)N)=NON,0.41241798145712427,0.04327023977676837,0.1479364361888378,0.000339486961572573,0.003194924717873782,0.0,0.7408607141087563,0.0062203906,0.4746,0.958
165,CCN(C)C(N=C(N)N)=NO,0.410254778694459,0.017896212483438718,0.1414647249619797,0.007196459951465325,0.007277665428533785,0.0,0.8799482811401557,0.002731133,0.4332,0.91
166,CNC(=NC(=N)N(C)C)NN,0.40989622197834896,0.03364026119139038,0.22476216774342336,0.0009363109576842388,0.009550706413222847,0.0,0.8606303422646252,0.024940874,0.546,0.936
167,CN(C(=N)N)C(=N)N=C(N)N,0.40817837139678853,0.05918076525929197,0.18928528583985538,0.00047354597071859754,0.004282671786528585,0.0,0.7392374685631558,0.0047663245,0.5388,0.882
168,CN(C)C(=N)N=C(N=O)NN,0.40664885529550693,0.16014934410020795,0.17545921586129193,0.006015262189193906,0.002801618184717856,0.0,0.8118283629791617,0.13776816,0.3626,0.898
169,CCN=C(N=C(N)N)N(C)C,0.40532506863682,0.047443746773461436,0.133093838399643,0.00033944834188525465,0.0038574381399118186,0.0,0.8194254934145885,0.00064790284,0.559,0.912
170,CONC(N)=NC(=N)N(C)C,0.4034844681820285,0.02626033493083671,0.1199276452129536,0.00259179057577102,0.003430954781553554,0.0,0.8496318277586014,0.007936136,0.5416,0.882
171,CN(CC=N)C(=N)N=C(N)N,0.3983460093719709,0.14255752041350095,0.13678184304205715,0.000508081039568406,0.0028766306076629493,0.018518518518518517,0.8423782674316928,0.01784537,0.5498,0.852
172,CON=C(N=C(N)N)N(C)C,0.39180458081479674,0.10722453118047205,0.22992783243990852,0.0006657125983072614,0.015810689678572062,0.0,0.6278434261883814,0.0055707777,0.5652,0.978
173,C=CN(C)C(=N)N=C(N)NC,0.3907156443995076,0.0103146235203585,0.08667161564919458,0.0005676062882927262,0.033986409075279174,0.0,0.899855318139174,0.0037921637,0.4202,0.922
174,CN(C)C(=N)N=C(N=O)N=O,0.3798684510003283,0.02834461924475056,0.09991019674143059,0.004773136708635158,0.010081601609225872,0.0,0.9325612109261852,0.4179087,0.3042,0.932
175,CNC(=NC(=N)N(C)C)NC,0.37984724343737364,0.036966203908062704,0.1418354457895468,0.0002816005722025036,0.008550353397186749,0.0,0.8203956368765004,0.061431725,0.5016,0.896
176,CCN(C)C(N=C(N)N)=NC,0.37934165461892155,0.03244360226444019,0.14982175337483217,0.000815068354452938,0.003473355822239292,0.0,0.8539917225689543,0.007868007,0.4712,0.952
177,CN=C(N=C(N)N)N(C)CO,0.3781406072583649,0.012457944657030068,0.10571928389474833,0.002204688483420389,0.002474263265780076,0.0,0.734629575213941,0.0020725431,0.615,0.928
178,C=NC(N)=NC(=N)N(C)CC,0.37271227370348464,0.005744951988697975,0.15938583405489806,0.0012719101095316114,0.020276690158553913,0.0,0.9248826568920755,0.0219639,0.3676,0.942
179,CN(C)C(N=C(N)N)=NN=N,0.364692994321762,0.054228360028576325,0.2091404674045437,0.0005941936943301198,0.003974989683906304,0.0,0.6902284669885735,0.0039030155,0.6076,0.868
180,CC=NC(N)=NC(=N)N(C)C,0.3637534845197666,0.006212115388594484,0.08738471286066195,0.0003574471891396778,0.009778569407264941,0.0,0.9359277503212968,0.015872741,0.4842,0.894
181,CNC(N)=NC(=N)N(C)CO,0.36260209283325956,0.003712152286686571,0.09845632533029951,0.0038190895323520183,0.0055606309674917425,0.018518518518518517,0.8927747876713195,0.0056508905,0.5404,0.94
182,CCN(C)C(=N)N=C(N)NO,0.35746908783210074,0.08740964320370515,0.13990013673577292,0.0009830277778603322,0.006935031193300514,0.0,0.8307956971393522,0.046944197,0.4736,0.878
183,C=CN(CN)C(=N)N=C(N)N,0.35573646313852103,0.17998106180755694,0.09709693250616686,8.865229608637271e-05,0.002944967379017405,0.0,0.611394853426565,0.012352949,0.3876,0.85
184,CN(C)C(N=C(N)N)=NC=O,0.3544454745212016,0.18205477597042052,0.1303162711906962,0.00443845188988287,0.006624976011682698,0.0,0.748904590021024,0.0012884113,0.5574,0.874
185,C=CN(C)C(N=C(N)N)=NO,0.3470304054884943,0.12228242158774821,0.08636951062550766,0.0009264026954715853,0.026089578800377294,0.0,0.779555537394722,0.007861306,0.3644,0.948
186,N=CN(C=N)C(=N)N=C(N)N,0.3436547082893153,0.021528077173254417,0.1835492074113055,0.00048042287285320035,0.005679111245612572,0.018518518518518517,0.6785209436767055,0.0008283589,0.5192,0.89
187,CN(C=O)C(N=C(N)N)=NO,0.34363470256083656,0.09002989121295847,0.10174720910095972,0.004122789353530575,0.0069056896822920705,0.0,0.7164292836739803,0.007193781,0.4772,0.916
188,CN=C(N=C(N)NN)N(C)C,0.34319781451392445,0.10458795327079169,0.2021262593656071,0.0011547120037729737,0.008031738631545746,0.0,0.7883029045779142,0.0025002668,0.5442,0.898
189,CNC(N)=NC(=NO)N(C)C,0.3369114225637352,0.04955713842866254,0.13760284941974193,0.0024158613036488843,0.003760375783321884,0.0,0.9102237585325726,0.00777775,0.449,0.946
190,N=C(N=C(N)N)N(CO)CO,0.33682675065090967,0.06036923972403675,0.27216930926305155,0.0005804788695218002,0.009529693094354997,0.0,0.6085690502271938,0.0040741833,0.5804,0.864
191,N=C(N=C(N)N)N(CN)CN,0.33646274857289765,0.13469578463285947,0.14737938505281092,0.0006738320195414386,0.0030408131584519988,0.0,0.7771922515616535,0.004275536,0.587,0.912
192,CN(C)C(=N)N=C(N)N=CO,0.3343962793133563,0.024949150030498215,0.08370588095665535,0.0013025920638151049,0.016697521401939145,0.0,0.9153439867646267,0.033558857,0.3144,0.846
193,CN(C)C(=N)N=C(N)NC=O,0.3343962793133563,0.024949150030498215,0.08370588095665535,0.0013025920638151049,0.016697521401939145,0.0,0.9153439867646267,0.033558857,0.3144,0.846
194,CN(CN)C(N=C(N)N)=NO,0.33218789594296355,0.11180589767377057,0.15503771189213933,0.0058876092647088514,0.00647889816230964,0.0,0.7448200350778219,0.03226159,0.5322,0.898
195,CN(C)C(=N)N=C(NN)NN,0.31644637051207913,0.05393688870196938,0.14160988038344488,0.0023218752035704276,0.009084832120101865,0.0,0.812117414181992,0.019853838,0.4516,0.862
196,CCN(CO)C(=N)N=C(N)N,0.31429726084943355,0.0235825102947542,0.1731990719053541,0.00047528648536208066,0.004639570478624149,0.009259259259259259,0.7969336002225377,0.007425589,0.6002,0.898
197,CN=C(N=C(N)NC)N(C)C,0.31102109306777126,0.05799573680911921,0.08252424596885936,0.00037112100645490505,0.0071617346675456805,0.0,0.8321726234293947,0.011894353,0.6128,0.858
198,C=CN(C)C(=N)N=C(N)NO,0.30988562591793317,0.03500148225564115,0.09250907580108082,0.00044000998208623866,0.04831849199938686,0.0,0.9120282060920177,0.0077023827,0.398,0.906
199,CN(C)C(=N)N=C(N)NON,0.3054842263331171,0.011766427798776702,0.2878940548490378,0.002296731776391356,0.0028870640290508533,0.0,0.8639664023774002,0.0023812617,0.5336,0.952
200,CN(CON)C(=N)N=C(N)N,0.3053553552671541,0.09066295808069397,0.08799421942745815,0.0007527591075407901,0.0027139209846738653,0.0,0.8304962613155582,0.006840832,0.5162,0.934
201,CN(C)C(N=C(N)NO)=NN,0.30523658505025736,0.029971005623984068,0.19057836821908075,0.008584748240320086,0.007811711925861682,0.0,0.826231476675421,0.10063452,0.4166,0.92
202,CN(CO)C(N=C(N)N)=NO,0.3009356401497946,0.05436030867689204,0.13546577507687402,0.006805058989088774,0.0066316219961797904,0.0,0.8458509409061278,0.02944019,0.4612,0.93
203,CN(C)C(N=C(N)N)=NNO,0.2946885158808917,0.2298180127892635,0.13912767277806498,0.0006882754523692337,0.0071187047801953,0.0,0.8400553696508877,0.0017459481,0.495,0.928
204,CN=NC(N)=NC(=N)N(C)C,0.28357858449984213,0.015489643511495866,0.1379241011858467,0.0020060606445869533,0.0651637593115061,0.0,0.910068283320726,0.022253128,0.433,0.956
205,N=CN(C=O)C(=N)N=C(N)N,0.27532871420792143,0.03678505444512456,0.23667727396567398,0.0009755282794796285,0.0016452573300647932,0.0,0.6879548627558317,0.0014247762,0.5484,0.892
206,CN(C)C(N=C(N)NO)=NO,0.2748702630537266,0.017178736659524813,0.12694809565359047,0.0025332279771692998,0.008037435924626768,0.0,0.8642181818257461,0.27995813,0.3274,0.972
207,CN(C)C(=N)N=C(N)N(N)O,0.27435186413791773,0.3809153577764731,0.20692287266829218,0.0028623251067288343,0.0057022255851732215,0.0,0.8242763713815865,0.012610596,0.4774,0.916
208,CN(C)C(N=C(N)N)=NCN,0.26881235764126254,0.06829221968072692,0.21882907855412928,0.0009002857968669636,0.004710585742757085,0.009259259259259259,0.7267525048865687,0.020357938,0.5604,0.892
209,CN(C)C(=N)N=C(N)N(C)C,0.23893014514131844,0.01977799322068893,0.11190015839468057,0.0015015836891291681,0.009646223838364944,0.0,0.9342188772366491,0.0010765556,0.5374,0.894
210,CNC(N)=NC(=NN)N(C)C,0.22472434156279067,0.02300335185009727,0.1599949849261422,0.0031839474752881356,0.0029308490416915575,0.0,0.8890798697128592,0.032773662,0.493,0.904
211,CN(C)C(=N)N=C(N)N(N)N,0.2204902715868626,0.03994213037531055,0.1886486623016142,0.0030248874573531068,0.007171278300372439,0.0,0.8899519434408232,0.0023578384,0.462,0.912
212,CN(C)C(=N)N=C(N)N(C)N,0.21867375501620986,0.05639126833065568,0.11212677898273478,0.0017156808677842997,0.005338703689654909,0.0,0.926270807617755,0.005577579,0.4932,0.91
213,CN(C=N)C(N=C(N)N)=NO,0.20017108001752745,0.1494033678823532,0.108492250585546,0.00939296530801125,0.004664977054383278,0.0,0.7510566591517995,0.004285688,0.4724,0.878
214,CN=C(N=C(N)N)N(C=O)CN,0.9026715518122332,0.03261832998327948,0.1529701988932,0.0011215023796147614,0.0024922653415863304,0.0,0.8283114216588411,0.004152265,0.5366,0.884
215,CN(CCN)C(N=C(N)N)=NN,0.9003566595400533,0.1821096779554428,0.2527816564553708,0.004722678745923017,0.00873324781035553,0.037037037037037035,0.6572762535472376,0.0011872653,0.526,0.926
216,N=C(N=C(N)N)N(C=O)CCN,0.8990208831364654,0.061896367702620504,0.1714704762810009,0.0011773749398676658,0.002677717685966564,0.0,0.6900085203041622,0.001687675,0.5686,0.862
217,C=NNC(N=C)=NC(=N)N(C)C,0.883873628352065,0.06888421725792598,0.12086136207516317,0.0012864531595068354,0.049180149915863516,0.0,0.9075045645540177,0.06444976,0.3456,0.834
218,C=NC(N)=NC(=NC)N(C)C=N,0.8837560689038456,0.04097479618571177,0.12120169134115538,0.011587894415621268,0.009623505811561898,0.0,0.8553406382170875,0.017987428,0.4274,0.842
219,CN(CN)C(=N)N=C(N)NN=O,0.8769046152713329,0.03085845838512813,0.11658038289526401,0.0019328626290402785,0.003272017153474349,0.0,0.8009609123933435,0.003354998,0.4584,0.864
220,N=NCN(C=O)C(=N)N=C(N)N,0.8653383281231454,0.0630928101584819,0.23578730350541455,0.0006989100313064551,0.0019137349747101002,0.0,0.6134712325115455,0.0011098408,0.5446,0.708
221,C=C(C)N(C)C(=N)N=C(N)N=O,0.8643917963836152,0.10115966051775233,0.08610964956995557,0.002965535082368898,0.009394310016746612,0.0,0.5821273099224121,0.45525318,0.2038,0.826
222,N=C(N=C(N)NN)N(C=O)CO,0.8592618328345472,0.12974512024882584,0.1635731328118006,0.0034356817501470234,0.002264126589327115,0.0,0.8779196816211826,0.0031046916,0.5544,0.93
223,C=CN=C(N=C(N)N=O)N(C)C,0.8490088678023429,0.27791059283777747,0.1325647598207493,0.003051386493938593,0.00920406178430389,0.0,0.9400387398415657,0.89565015,0.238,0.822
224,NN=C(N=C(N)N)N(C=O)CO,0.8457342917434533,0.11936404086809903,0.20206168193200227,0.0038056853355591153,0.003420727428240233,0.0,0.6574946646357966,0.002764105,0.566,0.822
225,CN(CN)C(=N)N=C(N)NNN,0.8436673229512198,0.021524675274077445,0.12190350470517347,0.00391531744548453,0.0036899291000104598,0.0,0.7960281833166729,0.011855009,0.5136,0.906
226,CN(CN)C(=N)N=C(N)NN=N,0.8425518141348015,0.04669977567360064,0.1504376778327534,0.0027374466977653543,0.002724123115509686,0.0,0.7197520029637128,0.03390282,0.5652,0.87
227,CN=C(N=C(N)N)N(C=O)CO,0.8422553955430586,0.035215338830299876,0.16464613185085278,0.001350654383968781,0.0022953923353662975,0.0,0.697728884623392,0.00091704994,0.5984,0.878
228,NCN(C=O)C(N=C(N)N)=NN,0.8416513304767674,0.11728056919283313,0.2068787456299386,0.002285015799007313,0.005746968286534282,0.0,0.7272289211755231,0.0022783286,0.4952,0.762
229,CNC(N)=NC(=N)N(C)CCN,0.8390915809746707,0.022763737814393892,0.21921459465625753,0.005558423480050615,0.008425560712224897,0.0,0.8134450524785041,0.02422813,0.556,0.892
230,CN=C(N=C(N)N=N)N(C)C=N,0.8324613470249183,0.07939026068356296,0.0772518036603261,0.035014006496155485,0.005198227612625656,0.0,0.9375680702678967,0.9385063,0.2678,0.858
231,C=C(C)N=C(N=C(N)N)N(C)C,0.8317256094362678,0.07102132836992618,0.12914073820372396,0.0003509725674793648,0.005743390628360058,0.0,0.6817761112448176,0.0013876217,0.4842,0.944
232,C=NC(N=N)=NC(=N)N(C)CN,0.8307989443816354,0.021951961612140088,0.08915221259830147,0.000786593367109057,0.003482536142689118,0.0,0.9007585545903581,0.005580283,0.3626,0.944
233,N=C(N=C(N)N)N(C=C=O)CO,0.8304739943854847,0.03222531540123754,0.20142904328165906,0.008159637310410025,0.005026443754455536,0.0,0.6969435321339704,0.0037800453,0.48,0.846
234,NCN(CN)C(N=C(N)N)=NN,0.8266961542373239,0.09658890568217048,0.2567564229977863,0.006979882516091875,0.00789793680075139,0.040123456790123455,0.6821564432083755,0.0057399618,0.54,0.866
235,C=NC(N)=NC(=N)N(C)C=C=O,0.8247422003413625,0.005434858994979285,0.2753093480698362,0.0027928557152611757,0.08885332596527819,0.0,0.7901522382985715,0.028130395,0.3926,0.916
236,CN=C(N=C(N=O)NC)N(C)C,0.824178743294645,0.015373124861911733,0.0868494840704835,0.0014748237889890764,0.008819604571515094,0.0,0.9384127092434719,0.03274289,0.2938,0.802
237,CN(C(=N)N=C(N)NN)C(N)N,0.8211686530984654,0.1427900736615157,0.18575775656572002,0.006079516078887434,0.005116454948694706,0.0,0.8461645879412989,0.003777814,0.4828,0.954
238,CN(CCN)C(=N)N=C(N)NN,0.8211456274517824,0.01338490598178458,0.20968889874185292,0.005030665350922447,0.01168694866912094,0.0,0.8987962552628823,0.00327951,0.52,0.922
239,C=NC(N)=NC(=NC)N(C)C=O,0.8191610532220995,0.0668000614457821,0.0961372620586431,0.0028018122983578856,0.03795563678927956,0.0,0.9211164071654072,0.011152776,0.4516,0.878
240,N=C(N=C(N)NN)N(C=O)CN,0.8182696939091048,0.35895501685535575,0.14104079653493917,0.003307044053647818,0.0020970626680358057,0.0,0.8868406514739664,0.0016332243,0.5216,0.912
241,CN(CNO)C(=N)N=C(N)NN,0.8180168142585669,0.05008160034073998,0.19777338020795507,0.0034217875780372096,0.006882282054950187,0.009259259259259259,0.9070892859025637,0.003966484,0.4244,0.94
242,CNNC(N)=NC(=N)N(C)CN,0.8173338543601018,0.05258943176517604,0.13907472901070664,0.0017475912599067673,0.0044444844531398315,0.0,0.8330553444740114,0.00801152,0.5862,0.908
243,C=NC(=NC(=N)N(C)C=O)NO,0.8145138879221475,0.17985125403998112,0.07951688210271121,0.0040068298818399135,0.011029778490048173,0.0,0.6155929021448058,0.3053683,0.319,0.912
244,C=CNC(N=O)=NC(=N)N(C)C,0.8122161003474119,0.02689613411744097,0.14061707566032247,0.0019363074229838352,0.018714633110304888,0.0,0.9319134531181529,0.035579592,0.3734,0.82
245,C=NC(=NC(=N)N(C)C)N(C)O,0.8095345619696351,0.012281541161775975,0.14563008322268026,0.0022111912650795177,0.01000111266000025,0.0,0.9198429976244795,0.02349842,0.3522,0.868
246,C=NC(N=N)=NC(=N)N(C)C=O,0.8063639755493984,0.03299548067325183,0.19915668002364392,0.0013394527436330825,0.01051397695590239,0.09413580246913579,0.9311978970681444,0.17609735,0.3072,0.74
247,CN(C(=N)N=C(N)N)C(N)CN,0.8023532205620095,0.04521805603910827,0.17606680138072256,0.00041323126748344746,0.0030518158489560095,0.0,0.6950164208205433,0.012601931,0.6124,0.926
248,COCN(C=O)C(=N)N=C(N)N,0.800427693270393,0.06942172236051439,0.1255254088800997,0.000603444576135393,0.002881821441210602,0.0,0.8119637781398378,0.0012947441,0.4986,0.868
249,C=NCN(C)C(=N)N=C(N)NN,0.7999901745117732,0.03472036989849463,0.14328611186699788,0.0020204392559040256,0.0036568761238866755,0.0,0.8986543753730413,0.002476359,0.5292,0.894
250,CN(CNO)C(N=C(N)N)=NN,0.7960498840956208,0.6573412613647466,0.18894933068756403,0.003347730917566887,0.005746835281671193,0.0,0.7250575651554585,0.007994643,0.3834,0.946
251,N=C(N=C(N)N)N(C=O)CON,0.7955750628201718,0.24432644785739474,0.1274565640191803,0.0018739254178687815,0.0022404815143797353,0.0,0.6730242294404156,0.0010214064,0.5184,0.89
252,C=NNC(N=O)=NC(=N)N(C)C,0.7908312264432049,0.16689593619704418,0.10968565843588368,0.0029308942339638508,0.01621445944962636,0.0,0.8638615386760692,0.0040234486,0.3484,0.894
253,C=NC(=NC(=N)N(C)C=N)NO,0.7883878705302745,0.08265092968026128,0.06998688660806444,0.008628683865716857,0.014143568781486881,0.0,0.8059755620906534,0.83611035,0.2924,0.88
254,CN(C)C(=N)N=C(N=O)NCO,0.7872285803398911,0.031096569469603805,0.1579836375178914,0.002759156457127775,0.002272950956646601,0.0,0.8597757707658078,0.011827791,0.6056,0.852
255,CN(C=N)C(=N)N=C(N=O)NO,0.7869052593818312,0.4391330367662136,0.0714915254310026,0.00853591186529844,0.004664491044647016,0.0,0.7932720324309412,0.7936444,0.214,0.83
